;0;5;10;15;20;25;30;35;40;45;50;55;60;65;70;75;80;85;90;95;100;105;110;115;120;125;130;135;140;145;150;155;160;165;170;175;180;185;190;195;200;205;210;215;220;225;230;235;240;245;250;255;260;265;270;275;280;285;290;295;300;305;310;315;320;325;330;335;340;345;350;355
13;0.000151091;0.000156755;0.000162652;0.000165676;0.000173095;0.000193252;0.000230483;0.000276624;0.000323847;0.000385374;0.00047445;0.000586861;0.000715673;0.000846921;0.000969769;0.001088145;0.00119677;0.001272536;0.00131931;0.001357946;0.001378158;0.001372863;0.001351363;0.001341521;0.00135765;0.001366365;0.001352933;0.001344929;0.001349621;0.001345223;0.001323033;0.001292848;0.001245051;0.001153553;0.001026786;0.000886355;0.000737451;0.000590605;0.000466446;0.000370241;0.000292689;0.000232516;0.000185586;0.00014763;0.000120244;0.0001003;8.69E-05;8.00E-05;7.57E-05;7.37E-05;7.47E-05;7.64E-05;7.74E-05;8.06E-05;8.83E-05;9.57E-05;0.000102919;0.000116007;0.000135957;0.000154928;0.000163141;0.000164092;0.000167769;0.000173273;0.000169315;0.000153844;0.000139473;0.000132118;0.000130275;0.000132533;0.000138349;0.000146104
14;9.16E-05;9.57E-05;9.99E-05;0.000101024;0.000104821;0.000119863;0.000150653;0.000189381;0.000227162;0.000274585;0.000344724;0.000436121;0.000548643;0.000669099;0.000778548;0.000885225;0.000985669;0.001047651;0.001075904;0.001096295;0.001106591;0.001100295;0.00107036;0.001041344;0.001040956;0.001041956;0.001033154;0.001033693;0.001041622;0.001041784;0.00103231;0.001021324;0.000992552;0.000922515;0.000819425;0.000703737;0.00058208;0.000459577;0.000355149;0.000276284;0.000212812;0.000162867;0.000126207;9.88E-05;7.83E-05;6.33E-05;5.39E-05;4.83E-05;4.48E-05;4.39E-05;4.55E-05;4.68E-05;4.56E-05;4.50E-05;4.78E-05;4.98E-05;5.21E-05;5.95E-05;6.94E-05;7.51E-05;7.48E-05;7.23E-05;7.39E-05;8.07E-05;8.37E-05;7.96E-05;7.56E-05;7.37E-05;7.22E-05;7.32E-05;7.99E-05;8.79E-05
15;5.36E-05;5.51E-05;5.73E-05;5.92E-05;6.23E-05;7.20E-05;9.23E-05;0.000118956;0.000147302;0.000181409;0.000231117;0.00029785;0.000382312;0.000481515;0.000578242;0.000670237;0.00075461;0.000803585;0.000818733;0.000825824;0.00082572;0.000810879;0.000777723;0.000746308;0.000736296;0.000728914;0.000721216;0.000725906;0.000734062;0.000735561;0.000735378;0.000734035;0.000716236;0.00067265;0.000603292;0.000515539;0.000419314;0.000325988;0.00025062;0.000193668;0.000146272;0.000109866;8.52E-05;6.64E-05;5.17E-05;4.07E-05;3.31E-05;2.93E-05;2.77E-05;2.78E-05;2.96E-05;3.08E-05;2.92E-05;2.69E-05;2.71E-05;2.76E-05;2.85E-05;3.24E-05;3.77E-05;3.95E-05;3.73E-05;3.53E-05;3.71E-05;4.17E-05;4.41E-05;4.34E-05;4.34E-05;4.35E-05;4.21E-05;4.23E-05;4.69E-05;5.17E-05
16;3.07E-05;3.02E-05;3.07E-05;3.35E-05;3.68E-05;4.26E-05;5.43E-05;7.26E-05;9.36E-05;0.000115797;0.000146577;0.000189475;0.00024657;0.000315699;0.000385428;0.000456678;0.000523724;0.000564876;0.000582169;0.00058909;0.000581536;0.000555614;0.00051893;0.00048847;0.000473869;0.000465263;0.000460466;0.000464151;0.000468553;0.000468152;0.000470915;0.000473685;0.00046241;0.000438058;0.000399519;0.000343401;0.000276244;0.000211829;0.000162649;0.000126183;9.49E-05;7.06E-05;5.48E-05;4.28E-05;3.28E-05;2.51E-05;2.03E-05;1.84E-05;1.78E-05;1.78E-05;1.84E-05;1.90E-05;1.84E-05;1.67E-05;1.64E-05;1.70E-05;1.74E-05;1.82E-05;1.95E-05;1.99E-05;1.91E-05;1.89E-05;2.02E-05;2.26E-05;2.36E-05;2.36E-05;2.50E-05;2.59E-05;2.58E-05;2.63E-05;2.75E-05;2.95E-05
17;1.85E-05;1.75E-05;1.73E-05;1.89E-05;2.13E-05;2.46E-05;3.14E-05;4.35E-05;5.75E-05;7.12E-05;8.92E-05;0.000113944;0.000146202;0.000185539;0.000228119;0.000276765;0.00032512;0.000356792;0.000373851;0.000382887;0.000377738;0.000354935;0.000323249;0.000297358;0.000280968;0.000269264;0.000266268;0.000270428;0.0002721;0.000270593;0.000272182;0.000275858;0.00027052;0.000255124;0.000232776;0.000201153;0.000162094;0.000124619;9.63E-05;7.53E-05;5.72E-05;4.20E-05;3.18E-05;2.50E-05;1.94E-05;1.49E-05;1.24E-05;1.15E-05;1.12E-05;1.10E-05;1.07E-05;1.11E-05;1.08E-05;9.59E-06;9.40E-06;9.95E-06;1.02E-05;1.01E-05;9.91E-06;9.52E-06;9.71E-06;1.03E-05;1.09E-05;1.18E-05;1.21E-05;1.20E-05;1.31E-05;1.44E-05;1.59E-05;1.75E-05;1.79E-05;1.83E-05
18;1.12E-05;1.06E-05;1.07E-05;1.15E-05;1.33E-05;1.57E-05;1.92E-05;2.45E-05;3.13E-05;3.90E-05;4.84E-05;6.01E-05;7.51E-05;9.66E-05;0.00012358;0.000153414;0.000182488;0.000201242;0.000210836;0.000217482;0.000217716;0.000207322;0.000188664;0.000171082;0.000156752;0.000143392;0.000138154;0.000140474;0.000141924;0.000140751;0.000140894;0.000144615;0.000143292;0.000133071;0.000119952;0.000103882;8.39E-05;6.54E-05;5.22E-05;4.17E-05;3.19E-05;2.37E-05;1.76E-05;1.35E-05;1.10E-05;9.04E-06;7.55E-06;6.70E-06;6.53E-06;6.28E-06;5.76E-06;5.98E-06;5.85E-06;4.85E-06;4.52E-06;4.83E-06;5.06E-06;5.23E-06;4.98E-06;4.46E-06;4.91E-06;5.83E-06;6.18E-06;6.32E-06;6.06E-06;5.70E-06;6.27E-06;7.45E-06;9.04E-06;1.08E-05;1.16E-05;1.16E-05
19;6.98E-06;7.02E-06;7.20E-06;7.36E-06;8.17E-06;9.94E-06;1.20E-05;1.36E-05;1.59E-05;1.94E-05;2.36E-05;2.81E-05;3.46E-05;4.71E-05;6.41E-05;8.09E-05;9.45E-05;0.000102781;0.000108651;0.000113448;0.000114878;0.000111659;0.000102589;9.19E-05;8.20E-05;7.20E-05;6.57E-05;6.42E-05;6.40E-05;6.35E-05;6.42E-05;6.68E-05;6.64E-05;6.12E-05;5.47E-05;4.72E-05;3.89E-05;3.17E-05;2.63E-05;2.18E-05;1.72E-05;1.30E-05;9.57E-06;7.01E-06;5.80E-06;5.28E-06;4.56E-06;3.87E-06;3.87E-06;3.79E-06;3.21E-06;2.99E-06;2.81E-06;2.34E-06;2.17E-06;2.31E-06;2.60E-06;2.92E-06;2.70E-06;2.16E-06;2.18E-06;2.48E-06;2.67E-06;2.75E-06;2.60E-06;2.56E-06;3.05E-06;3.74E-06;4.41E-06;5.37E-06;6.29E-06;6.85E-06
20;4.45E-06;5.12E-06;5.26E-06;4.64E-06;4.30E-06;5.14E-06;6.54E-06;7.27E-06;7.78E-06;9.28E-06;1.15E-05;1.37E-05;1.64E-05;2.27E-05;3.22E-05;4.03E-05;4.49E-05;4.83E-05;5.34E-05;5.73E-05;5.80E-05;5.58E-05;5.06E-05;4.47E-05;3.93E-05;3.39E-05;3.03E-05;2.86E-05;2.72E-05;2.62E-05;2.65E-05;2.72E-05;2.67E-05;2.39E-05;2.04E-05;1.75E-05;1.54E-05;1.40E-05;1.24E-05;1.07E-05;9.01E-06;6.83E-06;4.86E-06;3.87E-06;3.35E-06;2.95E-06;2.62E-06;2.40E-06;2.45E-06;2.42E-06;2.03E-06;1.67E-06;1.43E-06;1.32E-06;1.29E-06;1.15E-06;1.21E-06;1.48E-06;1.46E-06;1.15E-06;9.75E-07;8.89E-07;8.99E-07;1.00E-06;1.03E-06;1.16E-06;1.43E-06;1.71E-06;2.00E-06;2.53E-06;3.15E-06;3.77E-06
21;2.46E-06;3.09E-06;2.99E-06;2.45E-06;2.04E-06;2.26E-06;3.04E-06;3.41E-06;3.35E-06;3.86E-06;5.02E-06;6.39E-06;7.78E-06;1.03E-05;1.49E-05;1.88E-05;2.00E-05;2.15E-05;2.44E-05;2.65E-05;2.67E-05;2.56E-05;2.31E-05;1.99E-05;1.69E-05;1.47E-05;1.37E-05;1.32E-05;1.22E-05;1.12E-05;1.05E-05;1.00E-05;9.63E-06;8.29E-06;6.59E-06;5.83E-06;5.95E-06;6.21E-06;5.90E-06;5.15E-06;4.31E-06;3.11E-06;2.22E-06;2.27E-06;2.36E-06;1.92E-06;1.53E-06;1.55E-06;1.58E-06;1.42E-06;1.19E-06;9.84E-07;8.88E-07;8.67E-07;7.07E-07;4.68E-07;4.35E-07;5.51E-07;6.00E-07;5.22E-07;4.53E-07;3.79E-07;3.75E-07;5.10E-07;6.17E-07;6.47E-07;6.22E-07;7.25E-07;1.21E-06;1.80E-06;1.91E-06;1.88E-06
22;1.11E-06;1.42E-06;1.19E-06;8.94E-07;7.36E-07;7.68E-07;1.11E-06;1.36E-06;1.31E-06;1.46E-06;2.13E-06;3.03E-06;3.65E-06;4.28E-06;5.85E-06;7.68E-06;8.62E-06;9.43E-06;1.05E-05;1.11E-05;1.09E-05;1.06E-05;9.82E-06;8.28E-06;7.07E-06;6.36E-06;5.84E-06;5.60E-06;5.42E-06;4.97E-06;4.10E-06;3.38E-06;3.13E-06;2.83E-06;2.59E-06;2.62E-06;2.73E-06;2.66E-06;2.36E-06;2.12E-06;1.85E-06;1.37E-06;1.04E-06;1.17E-06;1.44E-06;1.25E-06;9.75E-07;1.12E-06;1.14E-06;8.71E-07;6.01E-07;4.13E-07;3.52E-07;3.42E-07;2.73E-07;1.95E-07;1.70E-07;2.35E-07;2.93E-07;2.53E-07;2.25E-07;1.85E-07;1.17E-07;1.59E-07;2.51E-07;2.83E-07;3.10E-07;4.47E-07;8.08E-07;1.07E-06;9.05E-07;7.60E-07
